,index,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure_month,FALSE,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,Start_day,Monthly_charges,Validation,Contract Type,Phone Type,Internet Type,Monthly Tenure,single_no_dependents,projected
909,6273,8878-HMWBV,Male,0,No,No,1,1,0,Electronic check,49.15,169.05,Yes,3.4,False,True,True,True,True,0,2020-11-02,49.15,1,Month-to-Month,One Line,DSL,3.0,1,0
910,1756,2568-BRGYX,Male,0,No,No,1,2,0,Electronic check,70.2,237.95,Yes,3.4,False,True,True,True,True,0,2020-11-02,70.2,1,Month-to-Month,One Line,Fiber Optic,3.0,1,0
911,6217,8785-EPNCG,Male,0,No,No,2,0,0,Credit card (automatic),23.15,245.2,Yes,10.6,False,True,True,False,False,0,2020-04-02,23.15,1,Month-to-Month,Two or More Lines,No Internet Service,11.0,1,0
912,1388,2055-PDADH,Female,1,No,No,1,2,0,Electronic check,70.4,204.7,Yes,2.9,True,True,True,True,True,0,2020-12-02,70.4,1,Month-to-Month,One Line,Fiber Optic,3.0,1,0
913,6110,8650-RHRKE,Male,0,No,No,0,1,0,Electronic check,29.65,118.5,Yes,4.0,False,True,False,True,False,0,2020-11-02,29.65,1,Month-to-Month,No Phone Service,DSL,4.0,1,0
914,1398,2070-FNEXE,Female,1,No,No,1,2,0,Bank transfer (automatic),76.45,503.6,Yes,6.6,True,True,True,True,True,0,2020-08-02,76.45,1,Month-to-Month,One Line,Fiber Optic,7.0,1,0
915,1818,2656-FMOKZ,Female,1,No,No,2,2,0,Mailed check,74.45,1145.7,Yes,15.4,True,True,True,True,True,0,2019-11-02,74.45,1,Month-to-Month,Two or More Lines,Fiber Optic,15.0,1,0
916,1408,2079-FBMZK,Female,0,No,No,1,2,0,Mailed check,69.25,418.4,Yes,6.0,True,True,True,True,True,0,2020-08-02,69.25,1,Month-to-Month,One Line,Fiber Optic,6.0,1,0
917,6262,8861-HGGKB,Female,0,No,No,2,2,0,Electronic check,86.45,830.85,Yes,9.6,True,True,True,True,True,0,2020-05-02,86.45,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,1,0
918,1823,2660-EMUBI,Male,1,No,No,2,2,0,Electronic check,95.35,898.35,Yes,9.4,False,True,True,True,True,0,2020-05-02,95.35,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,0
919,6265,8868-WOZGU,Male,0,No,No,2,2,0,Electronic check,105.7,2979.5,Yes,28.2,False,True,True,True,True,0,2018-10-02,105.7,1,Month-to-Month,Two or More Lines,Fiber Optic,28.0,1,0
920,6026,8519-QJGJD,Female,0,No,No,1,2,0,Electronic check,75.35,1025.95,Yes,13.6,True,True,True,True,True,0,2020-01-02,75.35,1,Month-to-Month,One Line,Fiber Optic,14.0,1,0
921,1689,2462-XIIJB,Male,0,No,No,2,2,0,Electronic check,92.5,452.7,Yes,4.9,False,True,True,True,True,0,2020-10-02,92.5,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,0
922,1498,2207-NHRJK,Male,0,No,No,1,1,0,Electronic check,50.8,50.8,Yes,1.0,False,True,True,True,True,0,2021-01-02,50.8,1,Month-to-Month,One Line,DSL,1.0,1,0
923,1370,2034-GDRCN,Female,0,No,No,1,2,0,Electronic check,90.4,168.2,Yes,1.9,True,True,True,True,True,0,2021-01-02,90.4,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
924,1369,2034-CGRHZ,Male,1,No,No,2,2,0,Credit card (automatic),102.95,2496.7,Yes,24.3,False,True,True,True,True,0,2019-02-02,102.95,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,0
925,1850,2684-EIWEO,Female,1,No,No,2,2,0,Credit card (automatic),91.7,2758.15,Yes,30.1,True,True,True,True,True,0,2018-08-02,91.7,1,Month-to-Month,Two or More Lines,Fiber Optic,30.0,1,0
926,1774,2592-SEIFQ,Male,0,No,No,0,1,0,Electronic check,24.75,66.95,Yes,2.7,False,True,False,True,False,0,2020-12-02,24.75,1,Month-to-Month,No Phone Service,DSL,3.0,1,0
927,6155,8718-PTMEZ,Female,0,No,No,0,1,0,Electronic check,31.05,347.25,Yes,11.2,True,True,False,True,False,0,2020-03-02,31.05,1,Month-to-Month,No Phone Service,DSL,11.0,1,0
928,1366,2027-OAQQC,Female,0,No,No,0,1,0,Bank transfer (automatic),49.05,2076.2,Yes,42.3,True,True,False,True,False,0,2017-08-02,49.05,1,Month-to-Month,No Phone Service,DSL,42.0,1,0
929,1365,2027-FECZV,Male,0,No,No,2,2,0,Electronic check,106.7,1253.9,Yes,11.8,False,True,True,True,True,0,2020-03-02,106.7,1,Month-to-Month,Two or More Lines,Fiber Optic,12.0,1,0
930,1499,2207-OBZNX,Male,0,No,No,1,1,0,Mailed check,51.0,354.05,Yes,6.9,False,True,True,True,True,0,2020-08-02,51,1,Month-to-Month,One Line,DSL,7.0,1,0
931,1755,2565-JSLRY,Male,0,No,No,2,0,0,Mailed check,24.05,24.05,Yes,1.0,False,True,True,False,False,0,2021-01-02,24.05,1,Month-to-Month,Two or More Lines,No Internet Service,1.0,1,0
932,1585,2309-OSFEU,Male,0,No,No,0,1,0,Mailed check,33.9,298.45,Yes,8.8,False,True,False,True,False,0,2020-06-02,33.9,1,Month-to-Month,No Phone Service,DSL,9.0,1,0
933,1687,2460-FPSYH,Female,1,No,No,0,1,0,Electronic check,55.8,2109.35,Yes,37.8,True,True,False,True,False,0,2018-01-02,55.8,1,Month-to-Month,No Phone Service,DSL,38.0,1,0
934,6215,8784-CGILN,Female,0,No,No,2,2,0,Bank transfer (automatic),99.85,1776.95,Yes,17.8,True,True,True,True,True,0,2019-09-02,99.85,1,Month-to-Month,Two or More Lines,Fiber Optic,18.0,1,0
935,6068,8601-QACRS,Female,0,No,No,2,1,0,Mailed check,50.6,249.95,Yes,4.9,True,True,True,True,True,0,2020-10-02,50.6,1,Month-to-Month,Two or More Lines,DSL,5.0,1,0
936,6157,8722-NGNBH,Male,0,No,No,0,1,0,Mailed check,40.0,223.45,Yes,5.6,False,True,False,True,False,0,2020-09-02,40,1,Month-to-Month,No Phone Service,DSL,6.0,1,0
937,1497,2205-YMZZJ,Male,1,No,No,2,2,0,Electronic check,84.8,546.95,Yes,6.4,False,True,True,True,True,0,2020-08-02,84.8,1,Month-to-Month,Two or More Lines,Fiber Optic,6.0,1,0
938,1786,2608-BHKFN,Female,0,No,No,1,2,0,Credit card (automatic),70.05,266.9,Yes,3.8,True,True,True,True,True,0,2020-11-02,70.05,1,Month-to-Month,One Line,Fiber Optic,4.0,1,0
939,1787,2609-IAICY,Female,0,No,No,2,2,0,Electronic check,77.15,77.15,Yes,1.0,True,True,True,True,True,0,2021-01-02,77.15,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
940,1450,2141-RRYGO,Female,0,No,No,1,1,0,Bank transfer (automatic),68.65,261.25,Yes,3.8,True,True,True,True,True,0,2020-11-02,68.65,1,Month-to-Month,One Line,DSL,4.0,1,0
941,1789,2612-RANWT,Female,0,No,No,2,2,0,Bank transfer (automatic),100.15,1164.3,Yes,11.6,True,True,True,True,True,0,2020-03-02,100.15,1,Month-to-Month,Two or More Lines,Fiber Optic,12.0,1,0
942,1790,2612-RRIDN,Male,0,No,No,1,2,0,Electronic check,81.0,340.85,Yes,4.2,False,True,True,True,True,0,2020-10-02,81,1,Month-to-Month,One Line,Fiber Optic,4.0,1,0
943,1446,2135-RXIHG,Male,0,No,No,1,1,0,Electronic check,45.65,45.65,Yes,1.0,False,True,True,True,True,0,2021-01-02,45.65,1,Month-to-Month,One Line,DSL,1.0,1,0
944,6172,8739-WWKDU,Male,1,No,No,2,2,0,Electronic check,89.5,2196.15,Yes,24.5,False,True,True,True,True,0,2019-02-02,89.5,1,Month-to-Month,Two or More Lines,Fiber Optic,25.0,1,0
945,1478,2187-LZGPL,Female,0,No,No,0,1,0,Credit card (automatic),40.1,293.3,Yes,7.3,True,True,False,True,False,0,2020-07-02,40.1,1,Month-to-Month,No Phone Service,DSL,7.0,1,0
946,6246,8837-VVWLQ,Female,0,No,No,1,2,0,Electronic check,84.95,668.4,Yes,7.9,True,True,True,True,True,0,2020-07-02,84.95,1,Month-to-Month,One Line,Fiber Optic,8.0,1,0
947,1794,2619-WFQWU,Female,0,No,No,1,2,0,Mailed check,70.15,70.15,Yes,1.0,True,True,True,True,True,0,2021-01-02,70.15,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
948,6099,8637-XJIVR,Female,0,No,No,2,2,0,Electronic check,78.95,927.35,Yes,11.7,True,True,True,True,True,0,2020-03-02,78.95,1,Month-to-Month,Two or More Lines,Fiber Optic,12.0,1,0
949,1711,2495-INZWQ,Male,0,No,No,0,1,0,Electronic check,44.55,174.3,Yes,3.9,False,True,False,True,False,0,2020-11-02,44.55,1,Month-to-Month,No Phone Service,DSL,4.0,1,0
950,1783,2606-RMDHZ,Male,0,No,No,0,1,0,Credit card (automatic),30.5,208.7,Yes,6.8,False,True,False,True,False,0,2020-08-02,30.5,1,Month-to-Month,No Phone Service,DSL,7.0,1,0
951,6234,8816-VXNZD,Female,0,No,No,2,2,0,Electronic check,75.1,75.1,Yes,1.0,True,True,True,True,True,0,2021-01-02,75.1,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
952,6054,8580-AECUZ,Male,1,No,No,1,2,0,Electronic check,79.1,79.1,Yes,1.0,False,True,True,True,True,0,2021-01-02,79.1,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
953,6229,8808-ELEHO,Male,1,No,No,2,2,0,Electronic check,81.25,585.95,Yes,7.2,False,True,True,True,True,0,2020-07-02,81.25,1,Month-to-Month,Two or More Lines,Fiber Optic,7.0,1,0
954,1474,2180-DXNEG,Female,0,No,No,1,2,0,Electronic check,96.0,1062.1,Yes,11.1,True,True,True,True,True,0,2020-03-02,96,1,Month-to-Month,One Line,Fiber Optic,11.0,1,0
955,1459,2154-KVJFF,Female,0,No,No,2,2,0,Electronic check,79.75,1111.85,Yes,13.9,True,True,True,True,True,0,2020-01-02,79.75,1,Month-to-Month,Two or More Lines,Fiber Optic,14.0,1,0
956,1549,2260-USTRB,Female,1,No,No,1,2,0,Bank transfer (automatic),70.2,115.95,Yes,1.7,True,True,True,True,True,0,2021-01-02,70.2,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
957,6103,8644-XLFBW,Male,1,No,No,1,2,0,Electronic check,71.65,71.65,Yes,1.0,False,True,True,True,True,0,2021-01-02,71.65,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
958,1422,2091-RFFBA,Female,1,No,No,2,2,0,Electronic check,73.9,2217.15,Yes,30.0,True,True,True,True,True,0,2018-08-02,73.9,1,Month-to-Month,Two or More Lines,Fiber Optic,30.0,1,0
959,6064,8593-WHYHV,Male,0,No,No,2,2,0,Electronic check,85.3,264.8,Yes,3.1,False,True,True,True,True,0,2020-11-02,85.3,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
960,1559,2272-QAGFO,Female,1,No,No,2,2,0,Electronic check,74.3,1096.25,Yes,14.8,True,True,True,True,True,0,2019-12-02,74.3,1,Month-to-Month,Two or More Lines,Fiber Optic,15.0,1,0
961,6257,8854-CCVSQ,Male,0,No,No,2,2,0,Electronic check,80.65,1451.9,Yes,18.0,False,True,True,True,True,0,2019-08-02,80.65,1,Month-to-Month,Two or More Lines,Fiber Optic,18.0,1,0
962,1811,2642-DTVCO,Male,1,No,No,2,2,0,Electronic check,85.05,746.5,Yes,8.8,False,True,True,True,True,0,2020-06-02,85.05,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,0
963,6174,8740-CRYFY,Male,0,No,No,1,2,0,Electronic check,78.95,78.95,Yes,1.0,False,True,True,True,True,0,2021-01-02,78.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
964,6224,8802-UNOJF,Male,1,No,No,1,2,0,Mailed check,83.8,1029.75,Yes,12.3,False,True,True,True,True,0,2020-02-02,83.8,1,Month-to-Month,One Line,Fiber Optic,12.0,1,0
965,1813,2645-QTLMB,Male,0,No,No,1,2,0,Electronic check,94.25,669.0,Yes,7.1,False,True,True,True,True,0,2020-07-02,94.25,1,Month-to-Month,One Line,Fiber Optic,7.0,1,0
966,1565,2276-YDAVZ,Female,0,No,No,2,2,0,Credit card (automatic),75.1,270.7,Yes,3.6,True,True,True,True,True,0,2020-11-02,75.1,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,1,0
967,1414,2082-CEFLT,Male,0,No,No,1,1,0,Electronic check,45.6,45.6,Yes,1.0,False,True,True,True,True,0,2021-01-02,45.6,1,Month-to-Month,One Line,DSL,1.0,1,0
968,6189,8752-STIVR,Female,0,No,No,1,2,0,Electronic check,79.0,303.15,Yes,3.8,True,True,True,True,True,0,2020-11-02,79,1,Month-to-Month,One Line,Fiber Optic,4.0,1,0
969,6175,8740-XLHDR,Male,0,No,No,0,1,0,Mailed check,43.25,219.0,Yes,5.1,False,True,False,True,False,0,2020-09-02,43.25,1,Month-to-Month,No Phone Service,DSL,5.0,1,0
970,1435,2115-BFTIW,Male,0,No,No,1,2,0,Mailed check,70.95,1767.35,Yes,24.9,False,True,True,True,True,0,2019-02-02,70.95,1,Month-to-Month,One Line,Fiber Optic,25.0,1,0
971,1434,2114-MGINA,Female,0,No,No,1,2,0,Mailed check,89.8,1129.1,Yes,12.6,True,True,True,True,True,0,2020-02-02,89.8,1,Month-to-Month,One Line,Fiber Optic,13.0,1,0
972,1706,2482-CZGBB,Male,0,No,No,1,2,0,Electronic check,70.0,740.0,Yes,10.6,False,True,True,True,True,0,2020-04-02,70,1,Month-to-Month,One Line,Fiber Optic,11.0,1,0
973,6045,8565-CLBZW,Male,0,No,No,2,2,0,Mailed check,89.85,2165.05,Yes,24.1,False,True,True,True,True,0,2019-02-02,89.85,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,0
974,1432,2108-YKQTY,Female,0,No,No,1,1,0,Credit card (automatic),50.7,151.3,Yes,3.0,True,True,True,True,True,0,2020-12-02,50.7,1,Month-to-Month,One Line,DSL,3.0,1,0
975,1431,2108-XWMPY,Male,0,No,No,0,1,0,Mailed check,35.45,106.85,Yes,3.0,False,True,False,True,False,0,2020-11-02,35.45,1,Month-to-Month,No Phone Service,DSL,3.0,1,0
976,1718,2506-CLAKW,Female,0,No,No,1,2,0,Bank transfer (automatic),98.15,567.45,Yes,5.8,True,True,True,True,True,0,2020-09-02,98.15,1,Month-to-Month,One Line,Fiber Optic,6.0,1,0
977,6101,8640-SDGKB,Male,0,No,No,1,1,0,Electronic check,74.4,299.7,Yes,4.0,False,True,True,True,True,0,2020-10-02,74.4,1,Month-to-Month,One Line,DSL,4.0,1,0
978,6226,8806-EAGWC,Male,0,No,No,1,1,0,Mailed check,55.15,159.15,Yes,2.9,False,True,True,True,True,0,2020-12-02,55.15,1,Month-to-Month,One Line,DSL,3.0,1,0
979,1804,2636-ALXXZ,Female,1,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1.0,True,True,True,True,True,0,2021-01-02,69.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
980,6314,8938-UMKPI,Female,0,No,No,2,2,0,Electronic check,106.4,5127.95,Yes,48.2,True,True,True,True,True,0,2017-02-02,106.4,1,Month-to-Month,Two or More Lines,Fiber Optic,48.0,1,0
981,1303,1934-SJVJK,Male,0,No,No,1,0,0,Mailed check,20.15,20.15,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.15,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
982,6316,8943-URTMR,Female,0,No,No,1,2,0,Mailed check,79.65,152.7,Yes,1.9,True,True,True,True,True,0,2021-01-02,79.65,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
983,1628,2369-UAPKZ,Male,0,No,No,2,2,0,Mailed check,104.1,541.9,Yes,5.2,False,True,True,True,True,0,2020-09-02,104.1,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,0
984,1513,2223-KAGMX,Female,0,No,No,1,0,0,Bank transfer (automatic),19.4,289.3,Yes,14.9,True,True,True,False,False,0,2019-12-02,19.4,1,Month-to-Month,One Line,No Internet Service,15.0,1,0
985,1659,2408-WITXK,Female,1,No,No,0,1,0,Electronic check,34.7,329.8,Yes,9.5,True,True,False,True,False,0,2020-05-02,34.7,1,Month-to-Month,No Phone Service,DSL,10.0,1,0
986,6322,8949-JTMAY,Female,0,No,No,2,2,0,Credit card (automatic),98.6,2933.2,Yes,29.7,True,True,True,True,True,0,2018-09-02,98.6,1,Month-to-Month,Two or More Lines,Fiber Optic,30.0,1,0
987,1898,2754-XBHTB,Female,0,No,No,1,2,0,Bank transfer (automatic),77.65,714.15,Yes,9.2,True,True,True,True,True,0,2020-05-02,77.65,1,Month-to-Month,One Line,Fiber Optic,9.0,1,0
988,1900,2761-OCIAX,Male,1,No,No,1,2,0,Electronic check,74.7,165.4,Yes,2.2,False,True,True,True,True,0,2020-12-02,74.7,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
989,6313,8937-RDTHP,Male,0,No,No,1,2,0,Mailed check,84.6,84.6,Yes,1.0,False,True,True,True,True,0,2021-01-02,84.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
990,1623,2362-IBOOY,Male,0,No,No,2,2,0,Electronic check,84.75,3050.15,Yes,36.0,False,True,True,True,True,0,2018-03-02,84.75,1,Month-to-Month,Two or More Lines,Fiber Optic,36.0,1,0
991,1320,1963-VAUKV,Female,0,No,No,1,0,0,Mailed check,20.4,20.4,Yes,1.0,True,True,True,False,False,0,2021-01-02,20.4,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
992,1319,1963-SVUCV,Male,0,No,No,1,1,0,Electronic check,45.3,45.3,Yes,1.0,False,True,True,True,True,0,2021-01-02,45.3,1,Month-to-Month,One Line,DSL,1.0,1,0
993,1885,2737-WFVYW,Female,0,No,No,0,1,0,Electronic check,45.25,85.5,Yes,1.9,True,True,False,True,False,0,2021-01-02,45.25,1,Month-to-Month,No Phone Service,DSL,2.0,1,0
994,1886,2737-YNGYW,Female,0,No,No,1,2,0,Electronic check,80.55,184.1,Yes,2.3,True,True,True,True,True,0,2020-12-02,80.55,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
995,1362,2026-TGDHM,Female,0,No,No,1,2,0,Electronic check,79.3,523.15,Yes,6.6,True,True,True,True,True,0,2020-08-02,79.3,1,Month-to-Month,One Line,Fiber Optic,7.0,1,0
996,1510,2219-MVUSO,Male,0,No,No,1,1,0,Mailed check,45.15,438.4,Yes,9.7,False,True,True,True,True,0,2020-05-02,45.15,1,Month-to-Month,One Line,DSL,10.0,1,0
997,6307,8922-LIEGH,Female,1,No,No,2,2,0,Electronic check,89.7,2187.55,Yes,24.4,True,True,True,True,True,0,2019-02-02,89.7,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,0
998,6207,8779-QRDMV,Male,1,No,No,0,1,0,Electronic check,39.65,39.65,Yes,1.0,False,True,False,True,False,0,2021-01-02,39.65,1,Month-to-Month,No Phone Service,DSL,1.0,1,0
999,6311,8931-GJJIQ,Female,0,No,No,2,2,0,Electronic check,83.3,803.3,Yes,9.6,True,True,True,True,True,0,2020-05-02,83.3,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,1,0
1000,6195,8761-NSOBC,Male,0,No,No,1,2,0,Electronic check,100.55,4398.15,Yes,43.7,False,True,True,True,True,0,2017-07-02,100.55,1,Month-to-Month,One Line,Fiber Optic,44.0,1,0
1001,1637,2379-ENZGV,Male,0,No,No,1,2,0,Electronic check,84.85,523.5,Yes,6.2,False,True,True,True,True,0,2020-08-02,84.85,1,Month-to-Month,One Line,Fiber Optic,6.0,1,0
1002,6085,8624-GIOUT,Female,0,No,No,2,1,0,Credit card (automatic),59.75,2934.3,Yes,49.1,True,True,True,True,True,0,2017-01-02,59.75,1,Month-to-Month,Two or More Lines,DSL,49.0,1,0
1003,1274,1894-IGFSG,Female,0,No,No,1,2,0,Electronic check,89.25,1907.85,Yes,21.4,True,True,True,True,True,0,2019-05-02,89.25,1,Month-to-Month,One Line,Fiber Optic,21.0,1,0
1004,1642,2386-LAHRK,Male,0,No,No,1,1,0,Mailed check,53.5,53.5,Yes,1.0,False,True,True,True,True,0,2021-01-02,53.5,1,Month-to-Month,One Line,DSL,1.0,1,0
1005,6132,8685-WHQPW,Female,1,No,No,2,2,0,Bank transfer (automatic),74.4,1692.6,Yes,22.8,True,True,True,True,True,0,2019-04-02,74.4,1,Month-to-Month,Two or More Lines,Fiber Optic,23.0,1,0
1006,6201,8775-CEBBJ,Female,0,No,No,1,1,0,Bank transfer (automatic),44.2,403.35,Yes,9.1,True,True,True,True,True,0,2020-05-02,44.2,1,Month-to-Month,One Line,DSL,9.0,1,0
1007,1907,2777-PHDEI,Female,0,No,No,1,2,0,Electronic check,78.05,78.05,Yes,1.0,True,True,True,True,True,0,2021-01-02,78.05,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1008,1632,2372-HWUHI,Male,0,No,No,1,1,0,Electronic check,44.35,81.25,Yes,1.8,False,True,True,True,True,0,2021-01-02,44.35,1,Month-to-Month,One Line,DSL,2.0,1,0
1009,6126,8676-TRMJS,Male,0,No,No,2,2,0,Mailed check,75.0,209.1,Yes,2.8,False,True,True,True,True,0,2020-12-02,75,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
1010,1288,1918-ZBFQJ,Female,0,No,No,1,2,0,Electronic check,79.25,1111.65,Yes,14.0,True,True,True,True,True,0,2019-12-02,79.25,1,Month-to-Month,One Line,Fiber Optic,14.0,1,0
1011,6128,8679-JOEVF,Female,1,No,No,1,1,0,Electronic check,59.4,1023.9,Yes,17.2,True,True,True,True,True,0,2019-09-02,59.4,1,Month-to-Month,One Line,DSL,17.0,1,0
1012,6077,8614-VGMMV,Female,0,No,No,2,1,0,Electronic check,49.1,679.55,Yes,13.8,True,True,True,True,True,0,2020-01-02,49.1,1,Month-to-Month,Two or More Lines,DSL,14.0,1,0
1013,1286,1915-IOFGU,Female,0,No,No,1,2,0,Electronic check,70.5,70.5,Yes,1.0,True,True,True,True,True,0,2021-01-02,70.5,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1014,6138,8696-JKZNU,Female,1,No,No,2,2,0,Electronic check,76.25,2841.55,Yes,37.3,True,True,True,True,True,0,2018-01-02,76.25,1,Month-to-Month,Two or More Lines,Fiber Optic,37.0,1,0
1015,1283,1907-UBQFC,Male,1,No,No,1,2,0,Electronic check,72.85,688.65,Yes,9.5,False,True,True,True,True,0,2020-05-02,72.85,1,Month-to-Month,One Line,Fiber Optic,9.0,1,0
1016,1348,2004-OCQXK,Female,0,No,No,1,2,0,Electronic check,81.95,81.95,Yes,1.0,True,True,True,True,True,0,2021-01-02,81.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1017,1347,2003-CKLOR,Male,0,No,No,1,2,0,Electronic check,99.5,6710.5,Yes,67.4,False,True,True,True,True,0,2015-07-02,99.5,1,Month-to-Month,One Line,Fiber Optic,67.0,1,0
1018,1676,2446-PLQVO,Male,0,No,No,1,2,0,Electronic check,70.3,70.3,Yes,1.0,False,True,True,True,True,0,2021-01-02,70.3,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1019,1675,2446-BEGGB,Female,1,No,No,2,2,0,Electronic check,98.25,560.6,Yes,5.7,True,True,True,True,True,0,2020-09-02,98.25,1,Month-to-Month,Two or More Lines,Fiber Optic,6.0,1,0
1020,1346,2002-MZHWP,Female,0,No,No,1,0,0,Mailed check,20.5,20.5,Yes,1.0,True,True,True,False,False,0,2021-01-02,20.5,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
1021,6069,8603-IJWDN,Male,0,No,No,2,2,0,Electronic check,86.6,86.6,Yes,1.0,False,True,True,True,True,0,2021-01-02,86.6,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
1022,6015,8496-EJAUI,Male,0,No,No,1,2,0,Credit card (automatic),73.85,1424.5,Yes,19.3,False,True,True,True,True,0,2019-07-02,73.85,1,Month-to-Month,One Line,Fiber Optic,19.0,1,0
1023,1724,2514-GINMM,Male,0,No,No,1,2,0,Electronic check,79.5,79.5,Yes,1.0,False,True,True,True,True,0,2021-01-02,79.5,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1024,1361,2025-JKFWI,Male,0,No,No,2,2,0,Mailed check,99.0,1301.7,Yes,13.1,False,True,True,True,True,0,2020-01-02,99,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,1,0
1025,6018,8510-AWCXC,Female,1,No,No,2,2,0,Electronic check,100.8,1308.1,Yes,13.0,True,True,True,True,True,0,2020-02-02,100.8,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,1,0
1026,1360,2024-BASKD,Female,0,No,No,1,2,0,Mailed check,74.6,74.6,Yes,1.0,True,True,True,True,True,0,2021-01-02,74.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1027,1854,2691-NZETQ,Male,0,No,No,2,2,0,Electronic check,85.35,758.6,Yes,8.9,False,True,True,True,True,0,2020-06-02,85.35,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,0
1028,1602,2332-EFBJY,Male,0,No,No,1,0,0,Mailed check,19.7,342.4,Yes,17.4,False,True,True,False,False,0,2019-09-02,19.7,1,Month-to-Month,One Line,No Internet Service,17.0,1,0
1029,1353,2013-SGDXK,Female,0,No,No,1,2,0,Electronic check,84.3,84.3,Yes,1.0,True,True,True,True,True,0,2021-01-02,84.3,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1030,1351,2011-TRQYE,Male,0,No,No,0,1,0,Credit card (automatic),33.5,600.0,Yes,17.9,False,True,False,True,False,0,2019-09-02,33.5,1,Month-to-Month,No Phone Service,DSL,18.0,1,0
1031,1860,2696-NARTR,Male,0,No,No,1,2,0,Electronic check,73.85,926.25,Yes,12.5,False,True,True,True,True,0,2020-02-02,73.85,1,Month-to-Month,One Line,Fiber Optic,13.0,1,0
1032,1875,2720-WGKHP,Male,1,No,No,2,2,0,Electronic check,94.0,181.7,Yes,1.9,False,True,True,True,True,0,2021-01-02,94,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
1033,1323,1965-DDBWU,Male,0,No,No,2,2,0,Credit card (automatic),89.05,1448.6,Yes,16.3,False,True,True,True,True,0,2019-10-02,89.05,1,Month-to-Month,Two or More Lines,Fiber Optic,16.0,1,0
1034,1725,2516-VQRRV,Female,1,No,No,2,2,0,Mailed check,75.45,158.4,Yes,2.1,True,True,True,True,True,0,2020-12-02,75.45,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
1035,1329,1977-STDKI,Female,1,No,No,1,2,0,Electronic check,73.0,73.0,Yes,1.0,True,True,True,True,True,0,2021-01-02,73,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
1036,6210,8780-IXSTS,Female,0,No,No,2,2,0,Electronic check,90.1,521.3,Yes,5.8,True,True,True,True,True,0,2020-09-02,90.1,1,Month-to-Month,Two or More Lines,Fiber Optic,6.0,1,0
1037,1616,2357-COQEK,Female,1,No,No,2,2,0,Electronic check,103.3,2890.65,Yes,28.0,True,True,True,True,True,0,2018-11-02,103.3,1,Month-to-Month,Two or More Lines,Fiber Optic,28.0,1,0
1038,1331,1981-INRFU,Female,0,No,No,1,2,0,Electronic check,79.75,164.5,Yes,2.1,True,True,True,True,True,0,2020-12-02,79.75,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
